Model,MSO2024
Firmware Version,1.39

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,2e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.2,0.2
Label,,
TIME,CH1,CH2
3.87391e-05,0.008,-0.00799999
3.87401e-05,0.008,7.62939e-09
3.87411e-05,0.008,-0.00799999
3.87421e-05,0.008,7.62939e-09
3.87431e-05,0.008,-0.00799999
3.87441e-05,0.008,7.62939e-09
3.87451e-05,0.008,-0.00799999
3.87461e-05,0.008,7.62939e-09
3.87471e-05,0.008,-0.00799999
3.87481e-05,0.008,7.62939e-09
3.87491e-05,0,-0.00799999
3.87501e-05,0.008,7.62939e-09
3.87511e-05,0.008,-0.00799999
3.87521e-05,0.008,-0.00799999
3.87531e-05,0.008,-0.00799999
3.87541e-05,0.008,7.62939e-09
3.87551e-05,0.008,-0.00799999
3.87561e-05,0.008,-0.00799999
3.87571e-05,0,-0.00799999
3.87581e-05,0.008,7.62939e-09
3.87591e-05,0.008,-0.00799999
3.87601e-05,0.008,7.62939e-09
3.87611e-05,0.008,-0.00799999
3.87621e-05,0.008,-0.00799999
3.87631e-05,0.008,-0.00799999
3.87641e-05,0.008,7.62939e-09
3.87651e-05,0.008,-0.00799999
3.87661e-05,0.008,7.62939e-09
3.87671e-05,0.008,-0.00799999
3.87681e-05,0.008,7.62939e-09
3.87691e-05,0,-0.00799999
3.87701e-05,0.008,7.62939e-09
3.87711e-05,0.008,-0.00799999
3.87721e-05,0.008,7.62939e-09
3.87731e-05,0.008,-0.00799999
3.87741e-05,0.008,7.62939e-09
3.87751e-05,0.008,-0.00799999
3.87761e-05,0.008,7.62939e-09
3.87771e-05,0.008,-0.00799999
3.87781e-05,0.008,7.62939e-09
3.87791e-05,0.008,-0.00799999
3.87801e-05,0.008,7.62939e-09
3.87811e-05,0.008,-0.00799999
3.87821e-05,0.008,7.62939e-09
3.87831e-05,0.008,-0.00799999
3.87841e-05,0.008,7.62939e-09
3.87851e-05,0,-0.00799999
3.87861e-05,0.008,7.62939e-09
3.87871e-05,0.008,-0.00799999
3.87881e-05,0.008,7.62939e-09
3.87891e-05,0.008,-0.00799999
3.87901e-05,0.008,7.62939e-09
3.87911e-05,0.008,-0.00799999
3.87921e-05,0.008,7.62939e-09
3.87931e-05,0.008,-0.00799999
3.87941e-05,0.008,7.62939e-09
3.87951e-05,0,-0.00799999
3.87961e-05,0.008,7.62939e-09
3.87971e-05,0.008,-0.00799999
3.87981e-05,0.008,7.62939e-09
3.87991e-05,0.008,-0.00799999
3.88001e-05,0.008,-0.00799999
3.88011e-05,0.008,-0.00799999
3.88021e-05,0.008,7.62939e-09
3.88031e-05,0.008,-0.00799999
3.88041e-05,0,7.62939e-09
3.88051e-05,0.008,-0.00799999
3.88061e-05,0.008,7.62939e-09
3.88071e-05,0.008,-0.00799999
3.88081e-05,0.008,7.62939e-09
3.88091e-05,0.008,-0.00799999
3.88101e-05,0.008,7.62939e-09
3.88111e-05,0.008,-0.00799999
3.88121e-05,0.008,-0.00799999
3.88131e-05,0.008,-0.00799999
3.88141e-05,0.008,-0.00799999
3.88151e-05,0.008,-0.00799999
3.88161e-05,0.008,7.62939e-09
3.88171e-05,0.008,-0.00799999
3.88181e-05,0.008,7.62939e-09
3.88191e-05,0,-0.00799999
3.88201e-05,0.008,7.62939e-09
3.88211e-05,0,-0.00799999
3.88221e-05,0,7.62939e-09
3.88231e-05,0.008,-0.00799999
3.88241e-05,0,7.62939e-09
3.88251e-05,0.008,-0.00799999
3.88261e-05,0.008,7.62939e-09
3.88271e-05,0.008,-0.00799999
3.88281e-05,0.008,7.62939e-09
3.88291e-05,0.008,-0.00799999
3.88301e-05,0,7.62939e-09
3.88311e-05,0,-0.00799999
3.88321e-05,0.008,7.62939e-09
3.88331e-05,0.008,-0.00799999
3.88341e-05,0.008,7.62939e-09
3.88351e-05,0.008,-0.00799999
3.88361e-05,0.008,7.62939e-09
3.88371e-05,0.008,7.62939e-09
3.88381e-05,0.008,7.62939e-09
3.88391e-05,0.008,7.62939e-09
3.88401e-05,0.008,7.62939e-09
3.88411e-05,0.008,-0.00799999
3.88421e-05,0.008,7.62939e-09
3.88431e-05,0.008,-0.00799999
3.88441e-05,0.008,7.62939e-09
3.88451e-05,0.008,-0.00799999
3.88461e-05,0.008,7.62939e-09
3.88471e-05,0.008,-0.00799999
3.88481e-05,0.008,-0.00799999
3.88491e-05,0.008,-0.00799999
3.88501e-05,0.008,-0.00799999
3.88511e-05,0.008,-0.00799999
3.88521e-05,0.008,-0.00799999
3.88531e-05,0.008,-0.00799999
3.88541e-05,0,-0.00799999
3.88551e-05,0.008,-0.00799999
3.88561e-05,0.008,7.62939e-09
3.88571e-05,0.008,-0.00799999
3.88581e-05,0.008,7.62939e-09
3.88591e-05,0.008,-0.00799999
3.88601e-05,0.008,7.62939e-09
3.88611e-05,0.008,-0.00799999
3.88621e-05,0.008,7.62939e-09
3.88631e-05,0.008,-0.00799999
3.88641e-05,0.008,7.62939e-09
3.88651e-05,0.008,-0.00799999
3.88661e-05,0.008,7.62939e-09
3.88671e-05,0.008,-0.00799999
3.88681e-05,0.008,7.62939e-09
3.88691e-05,0.008,-0.00799999
3.88701e-05,0.008,7.62939e-09
3.88711e-05,0.008,-0.00799999
3.88721e-05,0.008,7.62939e-09
3.88731e-05,0.008,-0.00799999
3.88741e-05,0.008,7.62939e-09
3.88751e-05,0.008,-0.00799999
3.88761e-05,0.008,7.62939e-09
3.88771e-05,0.008,-0.00799999
3.88781e-05,0.008,7.62939e-09
3.88791e-05,0.008,-0.00799999
3.88801e-05,0.008,7.62939e-09
3.88811e-05,0.008,-0.00799999
3.88821e-05,0.008,7.62939e-09
3.88831e-05,0.008,-0.00799999
3.88841e-05,0.008,7.62939e-09
3.88851e-05,0.008,-0.00799999
3.88861e-05,0.008,7.62939e-09
3.88871e-05,0.008,-0.00799999
3.88881e-05,0.008,7.62939e-09
3.88891e-05,0.008,-0.00799999
3.88901e-05,0,7.62939e-09
3.88911e-05,0.008,-0.00799999
3.88921e-05,0,7.62939e-09
3.88931e-05,0.008,-0.00799999
3.88941e-05,0.008,7.62939e-09
3.88951e-05,0.008,-0.00799999
3.88961e-05,0.008,7.62939e-09
3.88971e-05,0.008,-0.00799999
3.88981e-05,0.008,7.62939e-09
3.88991e-05,0.008,-0.00799999
3.89001e-05,0.008,7.62939e-09
3.89011e-05,0.008,-0.00799999
3.89021e-05,0.008,7.62939e-09
3.89031e-05,0.008,-0.00799999
3.89041e-05,0.008,7.62939e-09
3.89051e-05,0.008,-0.00799999
3.89061e-05,0.008,7.62939e-09
3.89071e-05,0.008,-0.00799999
3.89081e-05,0.008,-0.00799999
3.89091e-05,0.008,-0.00799999
3.89101e-05,0.008,-0.00799999
3.89111e-05,0.008,-0.00799999
3.89121e-05,0.008,7.62939e-09
3.89131e-05,0.008,-0.00799999
3.89141e-05,0.008,7.62939e-09
3.89151e-05,0.008,-0.00799999
3.89161e-05,0.008,7.62939e-09
3.89171e-05,0.008,-0.00799999
3.89181e-05,0.008,7.62939e-09
3.89191e-05,0.008,-0.00799999
3.89201e-05,0.008,7.62939e-09
3.89211e-05,0.008,-0.00799999
3.89221e-05,0.008,7.62939e-09
3.89231e-05,0.008,-0.00799999
3.89241e-05,0.008,7.62939e-09
3.89251e-05,0.008,-0.00799999
3.89261e-05,0.008,7.62939e-09
3.89271e-05,0.008,-0.00799999
3.89281e-05,0.008,7.62939e-09
3.89291e-05,0.008,-0.00799999
3.89301e-05,0.008,7.62939e-09
3.89311e-05,0.008,-0.00799999
3.89321e-05,0.008,7.62939e-09
3.89331e-05,0.008,-0.00799999
3.89341e-05,0.008,7.62939e-09
3.89351e-05,0.008,-0.00799999
3.89361e-05,0.008,7.62939e-09
3.89371e-05,0.008,-0.00799999
3.89381e-05,0.008,7.62939e-09
3.89391e-05,0.008,-0.00799999
3.89401e-05,0,7.62939e-09
3.89411e-05,0.008,-0.00799999
3.89421e-05,0.008,7.62939e-09
3.89431e-05,0.008,-0.00799999
3.89441e-05,0.008,7.62939e-09
3.89451e-05,0.008,-0.00799999
3.89461e-05,0.008,7.62939e-09
3.89471e-05,0.008,-0.00799999
3.89481e-05,0.008,7.62939e-09
3.89491e-05,0.008,-0.00799999
3.89501e-05,0.008,7.62939e-09
3.89511e-05,0.008,-0.00799999
3.89521e-05,0.008,7.62939e-09
3.89531e-05,0.008,-0.00799999
3.89541e-05,0.008,7.62939e-09
3.89551e-05,0.008,-0.00799999
3.89561e-05,0.008,7.62939e-09
3.89571e-05,0.008,-0.00799999
3.89581e-05,0.008,-0.00799999
3.89591e-05,0.008,-0.00799999
3.89601e-05,0.008,7.62939e-09
3.89611e-05,0.008,-0.00799999
3.89621e-05,0.008,7.62939e-09
3.89631e-05,0.008,-0.00799999
3.89641e-05,0.008,7.62939e-09
3.89651e-05,0.008,-0.00799999
3.89661e-05,0.008,7.62939e-09
3.89671e-05,0.008,-0.00799999
3.89681e-05,0.008,7.62939e-09
3.89691e-05,0.008,-0.00799999
3.89701e-05,0,7.62939e-09
3.89711e-05,0.008,-0.00799999
3.89721e-05,0.008,7.62939e-09
3.89731e-05,0.008,-0.00799999
3.89741e-05,0.008,7.62939e-09
3.89751e-05,0.008,-0.00799999
3.89761e-05,0.008,7.62939e-09
3.89771e-05,0.008,-0.00799999
3.89781e-05,0.008,-0.00799999
3.89791e-05,0.008,-0.00799999
3.89801e-05,0.008,7.62939e-09
3.89811e-05,0.008,-0.00799999
3.89821e-05,0.008,7.62939e-09
3.89831e-05,0.008,-0.00799999
3.89841e-05,0.008,7.62939e-09
3.89851e-05,0.008,-0.00799999
3.89861e-05,0.008,7.62939e-09
3.89871e-05,0.008,-0.00799999
3.89881e-05,0.008,7.62939e-09
3.89891e-05,0.008,-0.00799999
3.89901e-05,0.008,7.62939e-09
3.89911e-05,0.008,-0.00799999
3.89921e-05,0.008,-0.00799999
3.89931e-05,0.008,-0.00799999
3.89941e-05,0.008,-0.00799999
3.89951e-05,0.008,-0.00799999
3.89961e-05,0.008,7.62939e-09
3.89971e-05,0.008,-0.00799999
3.89981e-05,0.008,7.62939e-09
3.89991e-05,0.008,-0.00799999
3.90001e-05,0.008,7.62939e-09
3.90011e-05,0.008,-0.00799999
3.90021e-05,0.008,7.62939e-09
3.90031e-05,0.008,-0.00799999
3.90041e-05,0.008,7.62939e-09
3.90051e-05,0.008,-0.00799999
3.90061e-05,0.008,7.62939e-09
3.90071e-05,0.008,-0.00799999
3.90081e-05,0.008,7.62939e-09
3.90091e-05,0.008,-0.00799999
3.90101e-05,0.008,7.62939e-09
3.90111e-05,0.008,-0.00799999
3.90121e-05,0.008,7.62939e-09
3.90131e-05,0.008,-0.00799999
3.90141e-05,0.008,7.62939e-09
3.90151e-05,0.008,-0.00799999
3.90161e-05,0.008,-0.00799999
3.90171e-05,0.008,-0.00799999
3.90181e-05,0.008,7.62939e-09
3.90191e-05,0.008,-0.00799999
3.90201e-05,0.008,7.62939e-09
3.90211e-05,0.008,-0.00799999
3.90221e-05,0.008,7.62939e-09
3.90231e-05,0.008,-0.00799999
3.90241e-05,0.008,-0.00799999
3.90251e-05,0.008,-0.00799999
3.90261e-05,0.008,7.62939e-09
3.90271e-05,0.008,-0.00799999
3.90281e-05,0.008,7.62939e-09
3.90291e-05,0.008,-0.00799999
3.90301e-05,0.008,7.62939e-09
3.90311e-05,0.008,-0.00799999
3.90321e-05,0.008,7.62939e-09
3.90331e-05,0.008,-0.00799999
3.90341e-05,0.008,7.62939e-09
3.90351e-05,0.008,-0.00799999
3.90361e-05,0.008,-0.00799999
3.90371e-05,0.008,-0.00799999
3.90381e-05,0.008,7.62939e-09
3.90391e-05,0.008,-0.00799999
3.90401e-05,0.008,7.62939e-09
3.90411e-05,0.008,-0.00799999
3.90421e-05,0.008,7.62939e-09
3.90431e-05,0,-0.00799999
3.90441e-05,0,7.62939e-09
3.90451e-05,0.008,-0.00799999
3.90461e-05,0.008,7.62939e-09
3.90471e-05,0.008,-0.00799999
3.90481e-05,0.016,7.62939e-09
3.90491e-05,0.008,-0.00799999
3.90501e-05,0.008,7.62939e-09
3.90511e-05,0.008,-0.00799999
3.90521e-05,0.008,7.62939e-09
3.90531e-05,0.008,-0.00799999
3.90541e-05,0.008,7.62939e-09
3.90551e-05,0.008,-0.00799999
3.90561e-05,0.008,7.62939e-09
3.90571e-05,0.008,-0.00799999
3.90581e-05,0.008,7.62939e-09
3.90591e-05,0.008,-0.00799999
3.90601e-05,0.008,7.62939e-09
3.90611e-05,0.008,-0.00799999
3.90621e-05,0.008,7.62939e-09
3.90631e-05,0.008,-0.00799999
3.90641e-05,0.008,7.62939e-09
3.90651e-05,0.008,-0.00799999
3.90661e-05,0.008,7.62939e-09
3.90671e-05,0.008,-0.00799999
3.90681e-05,0.008,-0.00799999
3.90691e-05,0.008,-0.00799999
3.90701e-05,0.008,7.62939e-09
3.90711e-05,0.008,-0.016
3.90721e-05,0.008,7.62939e-09
3.90731e-05,0.008,-0.00799999
3.90741e-05,0.008,-0.00799999
3.90751e-05,0.008,-0.00799999
3.90761e-05,0.008,7.62939e-09
3.90771e-05,0.008,-0.00799999
3.90781e-05,0.008,7.62939e-09
3.90791e-05,0.008,-0.00799999
3.90801e-05,0.008,7.62939e-09
3.90811e-05,0,-0.00799999
3.90821e-05,0.008,7.62939e-09
3.90831e-05,0.008,-0.00799999
3.90841e-05,0.008,7.62939e-09
3.90851e-05,0.008,-0.00799999
3.90861e-05,0.008,7.62939e-09
3.90871e-05,0.008,-0.00799999
3.90881e-05,0.008,7.62939e-09
3.90891e-05,0.008,-0.00799999
3.90901e-05,0.008,7.62939e-09
3.90911e-05,0.008,-0.00799999
3.90921e-05,0.008,7.62939e-09
3.90931e-05,0.008,-0.00799999
3.90941e-05,0.008,7.62939e-09
3.90951e-05,0.008,-0.00799999
3.90961e-05,0.008,7.62939e-09
3.90971e-05,0.008,-0.00799999
3.90981e-05,0.008,7.62939e-09
3.90991e-05,0.008,-0.00799999
3.91001e-05,0.008,7.62939e-09
3.91011e-05,0.008,-0.00799999
3.91021e-05,0.008,7.62939e-09
3.91031e-05,0.008,-0.00799999
3.91041e-05,0.008,7.62939e-09
3.91051e-05,0.008,-0.00799999
3.91061e-05,0.008,7.62939e-09
3.91071e-05,0.008,-0.00799999
3.91081e-05,0.008,7.62939e-09
3.91091e-05,0.008,-0.00799999
3.91101e-05,0.008,7.62939e-09
3.91111e-05,0,-0.00799999
3.91121e-05,0.008,7.62939e-09
3.91131e-05,0,-0.00799999
3.91141e-05,0.008,7.62939e-09
3.91151e-05,0.008,-0.00799999
3.91161e-05,0.008,7.62939e-09
3.91171e-05,0.008,-0.00799999
3.91181e-05,0.008,7.62939e-09
3.91191e-05,0.008,-0.00799999
3.91201e-05,0.008,7.62939e-09
3.91211e-05,0.008,-0.00799999
3.91221e-05,0.008,7.62939e-09
3.91231e-05,0.008,-0.00799999
3.91241e-05,0.008,7.62939e-09
3.91251e-05,0.008,-0.00799999
3.91261e-05,0.008,7.62939e-09
3.91271e-05,0.008,-0.00799999
3.91281e-05,0.008,7.62939e-09
3.91291e-05,0.008,-0.00799999
3.91301e-05,0.008,7.62939e-09
3.91311e-05,0.008,-0.00799999
3.91321e-05,0.008,7.62939e-09
3.91331e-05,0.008,-0.016
3.91341e-05,0.008,7.62939e-09
3.91351e-05,0.008,-0.00799999
3.91361e-05,0.008,-0.00799999
3.91371e-05,0.008,-0.00799999
3.91381e-05,0.008,-0.00799999
3.91391e-05,0.008,-0.00799999
3.91401e-05,0.008,-0.00799999
3.91411e-05,0.008,-0.00799999
3.91421e-05,0.008,7.62939e-09
3.91431e-05,0.008,-0.00799999
3.91441e-05,0.008,7.62939e-09
3.91451e-05,0,-0.00799999
3.91461e-05,0.008,7.62939e-09
3.91471e-05,0.008,-0.00799999
3.91481e-05,0.008,7.62939e-09
3.91491e-05,0.008,-0.00799999
3.91501e-05,0.008,7.62939e-09
3.91511e-05,0.008,-0.00799999
3.91521e-05,0.008,7.62939e-09
3.91531e-05,0.008,7.62939e-09
3.91541e-05,0.008,7.62939e-09
3.91551e-05,0.008,-0.00799999
3.91561e-05,0.008,-0.00799999
3.91571e-05,0.008,-0.00799999
3.91581e-05,0.008,7.62939e-09
3.91591e-05,0.008,-0.00799999
3.91601e-05,0.008,7.62939e-09
3.91611e-05,0.008,-0.00799999
3.91621e-05,0.008,7.62939e-09
3.91631e-05,0.008,-0.00799999
3.91641e-05,0.008,7.62939e-09
3.91651e-05,0.008,-0.00799999
3.91661e-05,0.008,7.62939e-09
3.91671e-05,0.008,-0.00799999
3.91681e-05,0.008,7.62939e-09
3.91691e-05,0.008,-0.00799999
3.91701e-05,0.008,7.62939e-09
3.91711e-05,0.008,-0.00799999
3.91721e-05,0.008,7.62939e-09
3.91731e-05,0.008,-0.00799999
3.91741e-05,0.008,7.62939e-09
3.91751e-05,0.008,-0.00799999
3.91761e-05,0.008,7.62939e-09
3.91771e-05,0.008,-0.00799999
3.91781e-05,0.008,7.62939e-09
3.91791e-05,0.008,-0.00799999
3.91801e-05,0,7.62939e-09
3.91811e-05,0,-0.00799999
3.91821e-05,0.008,7.62939e-09
3.91831e-05,0,-0.00799999
3.91841e-05,0.008,7.62939e-09
3.91851e-05,0.008,-0.00799999
3.91861e-05,0.008,7.62939e-09
3.91871e-05,0.008,-0.00799999
3.91881e-05,0.008,7.62939e-09
3.91891e-05,0.008,-0.00799999
3.91901e-05,0.008,7.62939e-09
3.91911e-05,0.008,-0.00799999
3.91921e-05,0.008,7.62939e-09
3.91931e-05,0,-0.00799999
3.91941e-05,0.008,7.62939e-09
3.91951e-05,0.008,7.62939e-09
3.91961e-05,0.008,7.62939e-09
3.91971e-05,0.008,7.62939e-09
3.91981e-05,0.008,7.62939e-09
3.91991e-05,0.008,-0.00799999
3.92001e-05,0.008,7.62939e-09
3.92011e-05,0.008,-0.00799999
3.92021e-05,0.008,7.62939e-09
3.92031e-05,0.008,-0.00799999
3.92041e-05,0.008,7.62939e-09
3.92051e-05,0.008,-0.00799999
3.92061e-05,0.008,7.62939e-09
3.92071e-05,0.008,-0.00799999
3.92081e-05,0.008,7.62939e-09
3.92091e-05,0.008,-0.00799999
3.92101e-05,0.008,7.62939e-09
3.92111e-05,0.008,-0.00799999
3.92121e-05,0.008,7.62939e-09
3.92131e-05,0.008,-0.00799999
3.92141e-05,0.008,7.62939e-09
3.92151e-05,0.008,-0.00799999
3.92161e-05,0.008,7.62939e-09
3.92171e-05,0.008,-0.00799999
3.92181e-05,0.008,7.62939e-09
3.92191e-05,0.008,-0.00799999
3.92201e-05,0.008,7.62939e-09
3.92211e-05,0.008,-0.00799999
3.92221e-05,0.008,7.62939e-09
3.92231e-05,0.008,-0.00799999
3.92241e-05,0.008,7.62939e-09
3.92251e-05,0.008,-0.00799999
3.92261e-05,0.008,7.62939e-09
3.92271e-05,0.008,-0.00799999
3.92281e-05,0.008,7.62939e-09
3.92291e-05,0.008,-0.00799999
3.92301e-05,0.016,7.62939e-09
3.92311e-05,0.008,-0.00799999
3.92321e-05,0.008,7.62939e-09
3.92331e-05,0.008,-0.00799999
3.92341e-05,0.008,-0.00799999
3.92351e-05,0.008,-0.00799999
3.92361e-05,0.008,7.62939e-09
3.92371e-05,0.008,-0.00799999
3.92381e-05,0.008,7.62939e-09
3.92391e-05,0.008,-0.00799999
3.92401e-05,0.008,7.62939e-09
3.92411e-05,0.008,-0.00799999
3.92421e-05,0.008,7.62939e-09
3.92431e-05,0.008,-0.00799999
3.92441e-05,0.008,-0.00799999
3.92451e-05,0.008,-0.00799999
3.92461e-05,0.008,7.62939e-09
3.92471e-05,0.008,-0.00799999
3.92481e-05,0.008,7.62939e-09
3.92491e-05,0.008,-0.00799999
3.92501e-05,0.008,7.62939e-09
3.92511e-05,0.008,-0.00799999
3.92521e-05,0.008,7.62939e-09
3.92531e-05,0.008,-0.00799999
3.92541e-05,0.008,7.62939e-09
3.92551e-05,0.008,-0.00799999
3.92561e-05,0.008,7.62939e-09
3.92571e-05,0.008,-0.00799999
3.92581e-05,0.008,7.62939e-09
3.92591e-05,0.008,-0.00799999
3.92601e-05,0.008,7.62939e-09
3.92611e-05,0.008,-0.00799999
3.92621e-05,0.008,7.62939e-09
3.92631e-05,0.008,-0.00799999
3.92641e-05,0.008,7.62939e-09
3.92651e-05,0.008,-0.00799999
3.92661e-05,0.008,7.62939e-09
3.92671e-05,0.008,-0.00799999
3.92681e-05,0.008,7.62939e-09
3.92691e-05,0.008,-0.00799999
3.92701e-05,0.008,7.62939e-09
3.92711e-05,0.008,-0.00799999
3.92721e-05,0.008,7.62939e-09
3.92731e-05,0.008,-0.00799999
3.92741e-05,0.008,7.62939e-09
3.92751e-05,0.008,-0.00799999
3.92761e-05,0.008,7.62939e-09
3.92771e-05,0.008,-0.00799999
3.92781e-05,0.008,7.62939e-09
3.92791e-05,0.008,-0.00799999
3.92801e-05,0.008,7.62939e-09
3.92811e-05,0.008,-0.00799999
3.92821e-05,0.008,7.62939e-09
3.92831e-05,0.008,-0.00799999
3.92841e-05,0.008,7.62939e-09
3.92851e-05,0.008,-0.00799999
3.92861e-05,0.008,7.62939e-09
3.92871e-05,0.008,-0.00799999
3.92881e-05,0.008,7.62939e-09
3.92891e-05,0.008,-0.00799999
3.92901e-05,0.008,7.62939e-09
3.92911e-05,0.008,-0.00799999
3.92921e-05,0.008,7.62939e-09
3.92931e-05,0.008,-0.00799999
3.92941e-05,0.008,7.62939e-09
3.92951e-05,0.008,-0.00799999
3.92961e-05,0.008,7.62939e-09
3.92971e-05,0.008,-0.00799999
3.92981e-05,0.008,7.62939e-09
3.92991e-05,0.008,-0.00799999
3.93001e-05,0.008,7.62939e-09
3.93011e-05,0.008,-0.00799999
3.93021e-05,0.008,7.62939e-09
3.93031e-05,0.008,-0.00799999
3.93041e-05,0.008,7.62939e-09
3.93051e-05,0.008,-0.00799999
3.93061e-05,0.008,7.62939e-09
3.93071e-05,0.008,-0.00799999
3.93081e-05,0.008,7.62939e-09
3.93091e-05,0.008,-0.00799999
3.93101e-05,0.008,7.62939e-09
3.93111e-05,0.008,-0.00799999
3.93121e-05,0.008,7.62939e-09
3.93131e-05,0.008,-0.00799999
3.93141e-05,0.008,7.62939e-09
3.93151e-05,0.008,-0.00799999
3.93161e-05,0.008,-0.00799999
3.93171e-05,0,-0.00799999
3.93181e-05,0.008,7.62939e-09
3.93191e-05,0.008,-0.00799999
3.93201e-05,0.008,7.62939e-09
3.93211e-05,0.008,-0.00799999
3.93221e-05,0.016,7.62939e-09
3.93231e-05,0.008,-0.00799999
3.93241e-05,0.016,7.62939e-09
3.93251e-05,0.008,-0.00799999
3.93261e-05,0.008,7.62939e-09
3.93271e-05,0,-0.00799999
3.93281e-05,0.008,7.62939e-09
3.93291e-05,0.008,-0.00799999
3.93301e-05,0.008,7.62939e-09
3.93311e-05,0,-0.00799999
3.93321e-05,0.008,7.62939e-09
3.93331e-05,0,-0.00799999
3.93341e-05,0.008,7.62939e-09
3.93351e-05,0,-0.00799999
3.93361e-05,0.008,7.62939e-09
3.93371e-05,0,-0.00799999
3.93381e-05,0.008,7.62939e-09
3.93391e-05,0.008,-0.00799999
3.93401e-05,0.008,7.62939e-09
3.93411e-05,0.008,-0.00799999
3.93421e-05,0.016,7.62939e-09
3.93431e-05,0.008,-0.00799999
3.93441e-05,0.008,7.62939e-09
3.93451e-05,0.008,-0.00799999
3.93461e-05,0.008,7.62939e-09
3.93471e-05,0.008,-0.00799999
3.93481e-05,0.008,-0.00799999
3.93491e-05,0.008,-0.00799999
3.93501e-05,0.008,-0.00799999
3.93511e-05,0,-0.00799999
3.93521e-05,0,-0.00799999
3.93531e-05,0,-0.00799999
3.93541e-05,0.008,7.62939e-09
3.93551e-05,0.008,-0.00799999
3.93561e-05,0.008,7.62939e-09
3.93571e-05,0.008,-0.00799999
3.93581e-05,0.008,7.62939e-09
3.93591e-05,0.008,-0.00799999
3.93601e-05,0.008,7.62939e-09
3.93611e-05,0.008,-0.00799999
3.93621e-05,0.008,7.62939e-09
3.93631e-05,0.008,-0.00799999
3.93641e-05,0.008,7.62939e-09
3.93651e-05,0.008,-0.00799999
3.93661e-05,0.008,7.62939e-09
3.93671e-05,0.008,-0.00799999
3.93681e-05,0.008,7.62939e-09
3.93691e-05,0.008,-0.00799999
3.93701e-05,0.008,-0.00799999
3.93711e-05,0.008,-0.00799999
3.93721e-05,0.008,-0.00799999
3.93731e-05,0,-0.00799999
3.93741e-05,0.008,7.62939e-09
3.93751e-05,0.008,-0.00799999
3.93761e-05,0.008,-0.00799999
3.93771e-05,0.008,-0.00799999
3.93781e-05,0.008,7.62939e-09
3.93791e-05,0.008,-0.00799999
3.93801e-05,0.008,-0.00799999
3.93811e-05,0.008,-0.00799999
3.93821e-05,0.008,-0.00799999
3.93831e-05,0.008,-0.00799999
3.93841e-05,0.008,7.62939e-09
3.93851e-05,0.008,-0.00799999
3.93861e-05,0.008,7.62939e-09
3.93871e-05,0.008,-0.00799999
3.93881e-05,0.008,7.62939e-09
3.93891e-05,0.008,-0.00799999
3.93901e-05,0.008,-0.00799999
3.93911e-05,0,-0.00799999
3.93921e-05,0.008,7.62939e-09
3.93931e-05,0.008,-0.00799999
3.93941e-05,0.016,7.62939e-09
3.93951e-05,0.008,-0.00799999
3.93961e-05,0.008,7.62939e-09
3.93971e-05,0.008,-0.016
3.93981e-05,0,7.62939e-09
3.93991e-05,0.008,-0.00799999
3.94001e-05,0,7.62939e-09
3.94011e-05,0.008,-0.00799999
3.94021e-05,0.008,-0.00799999
3.94031e-05,0.008,-0.00799999
3.94041e-05,0.008,7.62939e-09
3.94051e-05,0.008,-0.00799999
3.94061e-05,0.008,7.62939e-09
3.94071e-05,0.008,-0.00799999
3.94081e-05,0.008,7.62939e-09
3.94091e-05,0.008,-0.00799999
3.94101e-05,0.008,7.62939e-09
3.94111e-05,0.008,-0.00799999
3.94121e-05,0.008,7.62939e-09
3.94131e-05,0.008,-0.00799999
3.94141e-05,0.008,7.62939e-09
3.94151e-05,0.008,-0.00799999
3.94161e-05,0.008,7.62939e-09
3.94171e-05,0.008,-0.00799999
3.94181e-05,0.008,7.62939e-09
3.94191e-05,0.008,-0.00799999
3.94201e-05,0.008,7.62939e-09
3.94211e-05,0.008,-0.00799999
3.94221e-05,0.008,7.62939e-09
3.94231e-05,0.008,-0.00799999
3.94241e-05,0.008,7.62939e-09
3.94251e-05,0.008,-0.016
3.94261e-05,0.008,7.62939e-09
3.94271e-05,0.008,-0.00799999
3.94281e-05,0.008,7.62939e-09
3.94291e-05,0.008,-0.00799999
3.94301e-05,0.008,7.62939e-09
3.94311e-05,0.008,-0.00799999
3.94321e-05,0.008,7.62939e-09
3.94331e-05,0.008,-0.00799999
3.94341e-05,0.008,7.62939e-09
3.94351e-05,0.008,-0.00799999
3.94361e-05,0.008,7.62939e-09
3.94371e-05,0.008,-0.00799999
3.94381e-05,0.008,7.62939e-09
3.94391e-05,0.008,-0.00799999
3.94401e-05,0.008,7.62939e-09
3.94411e-05,0.008,-0.00799999
3.94421e-05,0.008,7.62939e-09
3.94431e-05,0.008,-0.00799999
3.94441e-05,0.008,7.62939e-09
3.94451e-05,0.008,-0.016
3.94461e-05,0.008,7.62939e-09
3.94471e-05,0.008,-0.016
3.94481e-05,0.008,7.62939e-09
3.94491e-05,0.008,-0.00799999
3.94501e-05,0.008,7.62939e-09
3.94511e-05,0.008,-0.00799999
3.94521e-05,0.008,7.62939e-09
